;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 31/08/2020 15:41:34
;----------------------------------------------

;Address Opcode 	ASM
0x1684	0x6E5B      	MOVWF       FARG_Lcd_Chr_row 
0x1686	0x0E01      	MOVLW       1
0x1688	0x6E5C      	MOVWF       FARG_Lcd_Chr_column 
0x168A	0x0E56      	MOVLW       86
0x168C	0x6E5D      	MOVWF       FARG_Lcd_Chr_out_char 
0x168E	0xF005EC09  	CALL        _Lcd_Chr, 0
;view.c,34 :: 		Lcd_Chr_Cp('a');
0x1692	0x0E61      	MOVLW       97
0x1694	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x1696	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,35 :: 		Lcd_Chr_Cp('r');
0x169A	0x0E72      	MOVLW       114
0x169C	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x169E	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,36 :: 		Lcd_Chr_Cp(' ');
0x16A2	0x0E20      	MOVLW       32
0x16A4	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16A6	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,37 :: 		Lcd_Chr_Cp('C');
0x16AA	0x0E43      	MOVLW       67
0x16AC	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16AE	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,38 :: 		Lcd_Chr_Cp('a');
0x16B2	0x0E61      	MOVLW       97
0x16B4	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16B6	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,39 :: 		Lcd_Chr_Cp('p');
0x16BA	0x0E70      	MOVLW       112
0x16BC	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16BE	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,40 :: 		Lcd_Chr_Cp(' ');
0x16C2	0x0E20      	MOVLW       32
0x16C4	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16C6	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,41 :: 		Lcd_Chr_Cp(':');
0x16CA	0x0E3A      	MOVLW       58
0x16CC	0x6F6D      	MOVWF       FARG_Lcd_Chr_CP_out_char, 1
0x16CE	0xF002EC4C  	CALL        _Lcd_Chr_CP, 0
;view.c,43 :: 		}
L_end_inicioLcd:
0x16D2	0x0012      	RETURN      0
; end of _inicioLcd
_logicaMenuPrincipal:
;controller.c,62 :: 		void logicaMenuPrincipal()
;controller.c,65 :: 		max_menu = 2;
0x16D4	0x0E02      	MOVLW       2
0x16D6	0x6E50      	MOVWF       _max_menu 
;controller.c,66 :: 		min_menu = 1;
0x16D8	0x0E01      	MOVLW       1
0x16DA	0x6E51      	MOVWF       _min_menu 
;controller.c,69 :: 		configInterruptTMR1();
0x16DC	0xDF8A      	RCALL       _configInterruptTMR1
;controller.c,71 :: 		while(flagConfirma != 1)
L_logicaMenuPrincipal3:
0x16DE	0xB240      	BTFSC       _flagConfirma, BitPos(_flagConfirma+0) 
0x16E0	0xD00C      	BRA         L_logicaMenuPrincipal4
;controller.c,73 :: 		switch(var_menu)
0x16E2	0xD004      	BRA         L_logicaMenuPrincipal5
;controller.c,75 :: 		case 1: valorCaptura(); break;
L_logicaMenuPrincipal7:
0x16E4	0xDE06      	RCALL       _valorCaptura
0x16E6	0xD008      	BRA         L_logicaMenuPrincipal6
;controller.c,76 :: 		case 2: valores();      break;
L_logicaMenuPrincipal8:
0x16E8	0xDF44      	RCALL       _valores
0x16EA	0xD006      	BRA         L_logicaMenuPrincipal6
;controller.c,77 :: 		}
L_logicaMenuPrincipal5:
0x16EC	0x502B      	MOVF        _var_menu, 0 
0x16EE	0x0A01      	XORLW       1
0x16F0	0xE0F9      	BZ          L_logicaMenuPrincipal7
0x16F2	0x502B      	MOVF        _var_menu, 0 
0x16F4	0x0A02      	XORLW       2
0x16F6	0xE0F8      	BZ          L_logicaMenuPrincipal8
L_logicaMenuPrincipal6:
;controller.c,78 :: 		}
0x16F8	0xD7F2      	BRA         L_logicaMenuPrincipal3
L_logicaMenuPrincipal4:
;controller.c,79 :: 		flagConfirma = 0;
0x16FA	0x9240      	BCF         _flagConfirma, BitPos(_flagConfirma+0) 
;controller.c,80 :: 		var_menu = controle_menu(var_menu);
0x16FC	0xF05AC02B  	MOVFF       _var_menu, FARG_controle_menu_var_atual
0x1700	0xDF17      	RCALL       _controle_menu
0x1702	0xF02BC000  	MOVFF       R0, _var_menu
;controller.c,81 :: 		if(flagVoltar != 1)
0x1706	0xB640      	BTFSC       _flagVoltar, BitPos(_flagVoltar+0) 
0x1708	0xD000      	BRA         L_logicaMenuPrincipal9
;controller.c,88 :: 		}
L_logicaMenuPrincipal10:
;controller.c,89 :: 		}
L_logicaMenuPrincipal9:
;controller.c,90 :: 		flagVoltar = 0x00;
0x170A	0x9640      	BCF         _flagVoltar, BitPos(_flagVoltar+0) 
;controller.c,91 :: 		}
L_end_logicaMenuPrincipal:
0x170C	0x0012      	RETURN      0
; end of _logicaMenuPrincipal
_configInterruptTMR0:
;interruptTMR0.c,36 :: 		void configInterruptTMR0()
;interruptTMR0.c,40 :: 		T0CON = 0b10001000;                      //Configuração do TIMER0
0x170E	0x0E88      	MOVLW       136
0x1710	0x6ED5      	MOVWF       T0CON 
;interruptTMR0.c,46 :: 		TMR0H         = 0xB1;                           //Inicialização do contador TMR0H
0x1712	0x0EB1      	MOVLW       177
0x1714	0x6ED7      	MOVWF       TMR0H 
;interruptTMR0.c,47 :: 		TMR0L         = 0xE0;                           //Inicialização do contador TMR0L
0x1716	0x0EE0      	MOVLW       224
0x1718	0x6ED6      	MOVWF       TMR0L 
;interruptTMR0.c,48 :: 		TMR0IE_bit = 0x01;                       //Ativa a interrupção do TMR0
0x171A	0x8AF2      	BSF         TMR0IE_bit, BitPos(TMR0IE_bit+0) 
;interruptTMR0.c,49 :: 		TMR0IP_bit = 0x00;                       //Configura a interrupção como HighPriotiry
0x171C	0x94F1      	BCF         TMR0IP_bit, BitPos(TMR0IP_bit+0) 
;interruptTMR0.c,50 :: 		}
L_end_configInterruptTMR0:
0x171E	0x0012      	RETURN      0
; end of _configInterruptTMR0
_Lcd_Init:
;__Lib_Lcd.c,84 :: 		
;__Lib_Lcd.c,86 :: 		
0x1720	0x9E95      	BCF         LCD_EN_Direction, BitPos(LCD_EN_Direction+0) 
;__Lib_Lcd.c,87 :: 		
0x1722	0x9C95      	BCF         LCD_RS_Direction, BitPos(LCD_RS_Direction+0) 
;__Lib_Lcd.c,88 :: 		
0x1724	0x9093      	BCF         LCD_D4_Direction, BitPos(LCD_D4_Direction+0) 
;__Lib_Lcd.c,89 :: 		
0x1726	0x9293      	BCF         LCD_D5_Direction, BitPos(LCD_D5_Direction+0) 
;__Lib_Lcd.c,90 :: 		
0x1728	0x9493      	BCF         LCD_D6_Direction, BitPos(LCD_D6_Direction+0) 
;__Lib_Lcd.c,91 :: 		
0x172A	0x9693      	BCF         LCD_D7_Direction, BitPos(LCD_D7_Direction+0) 
;__Lib_Lcd.c,93 :: 		
0x172C	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,94 :: 		
0x172E	0x9C83      	BCF         LCD_RS, BitPos(LCD_RS+0) 
;__Lib_Lcd.c,95 :: 		
0x1730	0x9681      	BCF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,96 :: 		
0x1732	0x9481      	BCF         LCD_D6, BitPos(LCD_D6+0) 
;__Lib_Lcd.c,97 :: 		
0x1734	0x9281      	BCF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,98 :: 		
0x1736	0x9081      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,100 :: 		
0x1738	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,101 :: 		
0x173C	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,102 :: 		
0x1740	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,105 :: 		
0x1744	0x8281      	BSF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,106 :: 		
0x1746	0x8081      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,107 :: 		
0x1748	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,108 :: 		
0x174A	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,109 :: 		
0x174E	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,110 :: 		
0x1750	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,112 :: 		
0x1754	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,113 :: 		
0x1756	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,114 :: 		
0x175A	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,115 :: 		
0x175C	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,117 :: 		
0x1760	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,118 :: 		
0x1762	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,119 :: 		
0x1766	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,120 :: 		
0x1768	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,123 :: 		
0x176C	0x9081      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,124 :: 		
0x176E	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,125 :: 		
0x1770	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,126 :: 		
0x1774	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,127 :: 		
0x1776	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,130 :: 		
0x177A	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,131 :: 		
0x177C	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,132 :: 		
0x1780	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,134 :: 		
0x1782	0x9281      	BCF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,135 :: 		
0x1784	0x8681      	BSF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,136 :: 		
0x1786	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,137 :: 		
0x1788	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,138 :: 		
0x178C	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,139 :: 		
0x178E	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,142 :: 		
0x1792	0x9681      	BCF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,143 :: 		
0x1794	0x8081      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,144 :: 		
0x1796	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,145 :: 		
0x1798	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,146 :: 		
0x179C	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,148 :: 		
0x179E	0x9081      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,149 :: 		
0x17A0	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,150 :: 		
0x17A2	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,151 :: 		
0x17A6	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,152 :: 		
0x17A8	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,155 :: 		
0x17AC	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,156 :: 		
0x17AE	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,157 :: 		
0x17B2	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,159 :: 		
0x17B4	0x8081      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,160 :: 		
0x17B6	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,161 :: 		
0x17B8	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,162 :: 		
0x17BC	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,163 :: 		
0x17BE	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,166 :: 		
0x17C2	0x9081      	BCF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,167 :: 		
0x17C4	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,168 :: 		
0x17C6	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,169 :: 		
0x17CA	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,171 :: 		
0x17CC	0x8681      	BSF         LCD_D7, BitPos(LCD_D7+0) 
;__Lib_Lcd.c,172 :: 		
0x17CE	0x8481      	BSF         LCD_D6, BitPos(LCD_D6+0) 
;__Lib_Lcd.c,173 :: 		
0x17D0	0x8281      	BSF         LCD_D5, BitPos(LCD_D5+0) 
;__Lib_Lcd.c,174 :: 		
0x17D2	0x8081      	BSF         LCD_D4, BitPos(LCD_D4+0) 
;__Lib_Lcd.c,175 :: 		
0x17D4	0x8E83      	BSF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,176 :: 		
0x17D6	0xF000EC1E  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,177 :: 		
0x17DA	0x9E83      	BCF         LCD_EN, BitPos(LCD_EN+0) 
;__Lib_Lcd.c,179 :: 		
0x17DC	0xF000EC0E  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,181 :: 		
0x17E0	0x8840      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0) 
;__Lib_Lcd.c,182 :: 		
L_end_Lcd_Init:
0x17E2	0x0012      	RETURN      0
; end of _Lcd_Init
_interrupt:
;main.c,68 :: 		void interrupt()
0x17E4	0xF020C000  	MOVFF       R0, 32
0x17E8	0xF01FC001  	MOVFF       R1, 31
0x17EC	0xF01EC002  	MOVFF       R2, 30
;main.c,70 :: 		interruptTMR1();
0x17F0	0xDF18      	RCALL       _interruptTMR1
;main.c,71 :: 		}
L_end_interrupt:
L__interrupt7:
0x17F2	0xF000C020  	MOVFF       32, R0
0x17F6	0xF001C01F  	MOVFF       31, R1
0x17FA	0xF002C01E  	MOVFF       30, R2
0x17FE	0x0011      	RETFIE      1
; end of _interrupt
0x1800	0xF01BC000  	MOVFF       R0, 27
0x1804	0xF01AC001  	MOVFF       R1, 26
0x1808	0xF019C00C  	MOVFF       R12, 25
0x180C	0xF018C00D  	MOVFF       R13, 24
_interrupt_low:
0x1810	0xF01CCFE9  	MOVFF       FSR0L, 28
0x1814	0xF01DCFEA  	MOVFF       FSR0H, 29
0x1818	0x6E15      	MOVWF       ___Low_saveWREG 
0x181A	0xF016CFD8  	MOVFF       STATUS, ___Low_saveSTATUS
0x181E	0xF017CFE0  	MOVFF       BSR, ___Low_saveBSR
;main.c,75 :: 		void interrupt_low()
;main.c,77 :: 		interruptTMR0();
0x1822	0xDEF6      	RCALL       _interruptTMR0
;main.c,78 :: 		}
L_end_interrupt_low:
L__interrupt_low9:
0x1824	0x5017      	MOVF        ___Low_saveBSR, 0 
0x1826	0x6EE0      	MOVWF       BSR 
0x1828	0x5016      	MOVF        ___Low_saveSTATUS, 0 
0x182A	0x6ED8      	MOVWF       STATUS 
0x182C	0x3A15      	SWAPF       ___Low_saveWREG, 1 
0x182E	0x3815      	SWAPF       ___Low_saveWREG, 0 
0x1830	0xF000C01B  	MOVFF       27, R0
0x1834	0xF001C01A  	MOVFF       26, R1
0x1838	0xF00CC019  	MOVFF       25, R12
0x183C	0xF00DC018  	MOVFF       24, R13
0x1840	0xFFE9C01C  	MOVFF       28, FSR0L
0x1844	0xFFEAC01D  	MOVFF       29, FSR0H
0x1848	0x0010      	RETFIE      0
; end of _interrupt_low
_main:
0x184A	0xF00CEC4F  	CALL        6302, 0
;main.c,25 :: 		void main()
;main.c,29 :: 		GIE_bit = 0x01;                          //Habilita interrupçoes gerais
0x184E	0x8EF2      	BSF         GIE_bit, BitPos(GIE_bit+0) 
;main.c,30 :: 		PEIE_bit = 0x01;                         //Habilita interrupçoes de perifericos
0x1850	0x8CF2      	BSF         PEIE_bit, BitPos(PEIE_bit+0) 
;main.c,31 :: 		IPEN_bit = 0x01;                         //Habilita prioridade de interrupção.
0x1852	0x8ED0      	BSF         IPEN_bit, BitPos(IPEN_bit+0) 
;main.c,32 :: 		TRISD = 0x1F;                            //Configura PORTD com i/o's
0x1854	0x0E1F      	MOVLW       31
0x1856	0x6E95      	MOVWF       TRISD 
;main.c,33 :: 		TRISB = 0xF0;                            //Configura PORTB com i/o's
0x1858	0x0EF0      	MOVLW       240
0x185A	0x6E93      	MOVWF       TRISB 
;main.c,34 :: 		TRISC = 0xFF;                            //Configura PORTC com i/o's
0x185C	0x0EFF      	MOVLW       255
0x185E	0x6E94      	MOVWF       TRISC 
;main.c,36 :: 		flaginicio = 1;
0x1860	0x8440      	BSF         _flaginicio, BitPos(_flaginicio+0) 
;main.c,37 :: 		contT = 60000;
0x1862	0x0E60      	MOVLW       96
0x1864	0x6E3E      	MOVWF       _contT 
0x1866	0x0EEA      	MOVLW       234
0x1868	0x6E3F      	MOVWF       _contT+1 
;main.c,41 :: 		ADCON0 = 0x00;                           //Configurando os conversores como desabilitados
0x186A	0x6AC2      	CLRF        ADCON0 
;main.c,42 :: 		ADCON1 = 0x0F;                           //Configurando as entradas como digitais
0x186C	0x0E0F      	MOVLW       15
0x186E	0x6EC1      	MOVWF       ADCON1 
;main.c,46 :: 		configInterruptTMR0();                   //Chamando funçao de config do TMR0
0x1870	0xDF4E      	RCALL       _configInterruptTMR0
;main.c,50 :: 		Lcd_Init();                              //Inicializa LCD
0x1872	0xDF56      	RCALL       _Lcd_Init
;main.c,51 :: 		Lcd_Cmd(_LCD_CURSOR_OFF);                //Desliga o cursor do LCD
0x1874	0x0E0C      	MOVLW       12
0x1876	0x0100      	MOVLB       0
0x1878	0x6F77      	MOVWF       FARG_Lcd_Cmd_out_char, 1
0x187A	0xF001EC9A  	CALL        _Lcd_Cmd, 0
;main.c,54 :: 		while(1)
L_main0:
;main.c,56 :: 		if(limpa_lcd) limpaLCD();
0x187E	0xA040      	BTFSS       _limpa_lcd, BitPos(_limpa_lcd+0) 
0x1880	0xD001      	BRA         L_main2
0x1882	0xDEF8      	RCALL       _limpaLCD
L_main2:
;main.c,57 :: 		if(flaginicio) inicioLcd();
0x1884	0xA440      	BTFSS       _flaginicio, BitPos(_flaginicio+0) 
0x1886	0xD002      	BRA         L_main3
0x1888	0xDEFC      	RCALL       _inicioLcd
0x188A	0xD001      	BRA         L_main4
L_main3:
;main.c,58 :: 		else           logicaMenuPrincipal();
0x188C	0xDF23      	RCALL       _logicaMenuPrincipal
L_main4:
;main.c,61 :: 		}//FINAL LOOP
0x188E	0xD7F7      	BRA         L_main0
;main.c,63 :: 		}//FINAL MAIN
L_end_main:
0x1890	0xD7FF      	BRA         $+0
; end of _main
0x189E	0xF021EE10  	LFSR        1, 33
0x18A2	0x0E0C      	MOVLW       12
0x18A4	0x6E00      	MOVWF       R0 
0x18A6	0x0E01      	MOVLW       1
0x18A8	0x6E01      	MOVWF       R1 
0x18AA	0x0E92      	MOVLW       146
0x18AC	0x6EF6      	MOVWF       4086 
0x18AE	0x0E18      	MOVLW       24
0x18B0	0x6EF7      	MOVWF       TBLPTRH 
0x18B2	0x0E00      	MOVLW       0
0x18B4	0x6EF8      	MOVWF       TBLPTRU 
0x18B6	0xF00BEC00  	CALL        5632, 0
0x18BA	0x0012      	RETURN      0
;__Lib_Conversions.c,0 :: ?ICS?lstr5___Lib_Conversions
0x1892	0x0030 ;?ICS?lstr5___Lib_Conversions+0
; end of ?ICS?lstr5___Lib_Conversions
;__Lib_Conversions.c,0 :: ?ICS?lstr6___Lib_Conversions
0x1894	0x4E49 ;?ICS?lstr6___Lib_Conversions+0
0x1896	0x0046 ;?ICS?lstr6___Lib_Conversions+2
; end of ?ICS?lstr6___Lib_Conversions
;__Lib_Conversions.c,0 :: ?ICS?lstr4___Lib_Conversions
0x1898	0x614E ;?ICS?lstr4___Lib_Conversions+0
0x189A	0x004E ;?ICS?lstr4___Lib_Conversions+2
; end of ?ICS?lstr4___Lib_Conversions
;controller.c,0 :: ?ICS_var_menu
0x189C	0x01 ;?ICS_var_menu+0
; end of ?ICS_var_menu
;main.c,0 :: ?ICS_contador_rotacao
0x189D	0x00 ;?ICS_contador_rotacao+0
; end of ?ICS_contador_rotacao
Symbol List:
//** Routines locations **
//ADDRESS    SIZE    PROCEDURE
//----------------------------------------------
0x001C      [22]    _Delay_5500us
0x0032      [10]    _Delay_50us
0x003C      [12]    _Delay_1us
0x0048     [748]    _Div_32x32_U
0x0334     [126]    _Lcd_Cmd
0x03B2      [24]    _SETFOV32
0x03CA      [14]    _RES032
0x03D8       [8]    _FIXSIGN32
0x03E0      [26]    _SETFUN32
0x03FA     [158]    _Div_8X8_S
0x0498      [12]    _Lcd_Chr_CP
0x04A4     [288]    _Mul_32x32_FP
0x05C4       [8]    _SETFDZ32
0x05CC     [206]    _Compare_Double
0x069A      [54]    _Div_16X16_U
0x06D0      [20]    _Delay_500us
0x06E4      [78]    _strcpy
0x0732      [28]    _SETIOV3224
0x074E     [222]    _LongWordToStr
0x082C     [114]    _NRM3232
0x089E     [372]    _Div_32x32_FP
0x0A12      [90]    _Lcd_Chr
0x0A6C     [112]    _Button
0x0ADC      [40]    _word2double
0x0B04     [256]    _LongToStr
0x0C04     [124]    _Lcd_Out
0x0C80     [146]    _WordToStr
0x0D12     [218]    _double2word
0x0DEC    [1286]    _FloatToStr_FixLen
0x12F2     [382]    _valorCaptura
0x1470     [192]    _buttonMenu
0x1530      [66]    _controle_menu
0x1572     [128]    _valores
0x15F2      [14]    _configInterruptTMR1
0x1600      [16]    ___CC2DW
0x1610      [18]    _interruptTMR0
0x1622      [82]    _interruptTMR1
0x1674      [14]    _limpaLCD
0x1682      [82]    _inicioLcd
0x16D4      [58]    _logicaMenuPrincipal
0x170E      [18]    _configInterruptTMR0
0x1720     [196]    _Lcd_Init
0x17E4      [28]    _interrupt
0x1800      [74]    _interrupt_low
0x184A      [72]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    R0
0x0001       [1]    R1
0x0002       [2]    memchr_s_L0
0x0002       [2]    memcpy_dd_L0
0x0002       [2]    memset_pp_L0
0x0002       [1]    R2
0x0002       [2]    strlen_cp_L0
0x0003       [2]    memmove_tt_L0
0x0003       [2]    Ltrim_original_L0
0x0003       [1]    R3
0x0004       [2]    memcpy_ss_L0
0x0004       [2]    strcat_cp_L0
0x0004       [2]    strncpy_cp_L0
0x0004       [2]    strncat_cp_L0
0x0004       [1]    R4
0x0004       [2]    strcpy_cp_L0
0x0005       [1]    R5
0x0005       [2]    LongWordToHex_input_half_L0
0x0005       [2]    LongIntToHex_input_half_L0
0x0005       [2]    Ltrim_p_L0
0x0005       [2]    memmove_ff_L0
0x0006       [1]    R6
0x0007       [1]    R7
0x0008       [1]    R8
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0015       [1]    ___Low_saveWREG
0x0016       [1]    ___Low_saveSTATUS
0x0017       [1]    ___Low_saveBSR
0x0021       [2]    ?lstr5___Lib_Conversions
0x0023       [4]    ?lstr6___Lib_Conversions
0x0027       [4]    ?lstr4___Lib_Conversions
0x002B       [1]    _var_menu
0x002C       [1]    _contador_rotacao
0x002D       [2]    _valor_captura
0x002F      [15]    _txt2
0x003E       [2]    _contT
0x0040       [0]    _flagConfirma
0x0040       [0]    _flagVoltar
0x0040       [0]    _limpa_lcd
0x0040       [0]    __Lib_Lcd_cmd_status
0x0040       [0]    _flaginicio
0x0041      [15]    _txt
0x0050       [1]    _max_menu
0x0051       [1]    _min_menu
0x0052       [1]    _pos_menu
0x0053       [5]    _vetor_menu
0x0058       [1]    _falhas
0x0059       [1]    _dentes
0x005A       [1]    FARG_controle_menu_var_atual
0x005B       [1]    FloatToStr_FixLen_i_L0
0x005B       [2]    LongToStr_i_L0
0x005B       [2]    FARG_WordToStr_input
0x005B       [1]    FARG_Lcd_Out_row
0x005B       [1]    FARG_Lcd_Chr_row
0x005C       [1]    FARG_Lcd_Chr_column
0x005C       [1]    FloatToStr_FixLen_d_L0
0x005C       [1]    FARG_Lcd_Out_column
0x005D       [2]    FARG_Lcd_Out_text
0x005D       [4]    FloatToStr_FixLen_un_L0
0x005D       [2]    FARG_WordToStr_output
0x005D       [1]    FARG_Lcd_Chr_out_char
0x005D       [2]    LongToStr_negative_L0
0x005F       [1]    Lcd_Out_i_L0
0x005F       [1]    WordToStr_len_L0
0x0060       [2]    FLOC__WordToStr
0x0061       [4]    FARG_LongToStr_input
0x0061       [4]    FARG_FloatToStr_FixLen_fnum
0x0065       [2]    FARG_LongToStr_output
0x0065       [2]    FARG_FloatToStr_FixLen_str
0x0067       [1]    FARG_FloatToStr_FixLen_len
0x0067       [4]    LongToStr_inword_L0
0x0068       [1]    FloatToStr_FixLen_bpoint_L0
0x0069       [1]    FloatToStr_FixLen_j_L0
0x006A       [1]    FloatToStr_FixLen_eksp_L0
0x006B       [1]    FloatToStr_FixLen_dec_L0
0x006C       [1]    FloatToStr_FixLen_dexpon_L0
0x006D       [4]    FARG_LongWordToStr_input
0x006D       [2]    FARG_strcpy_to
0x006D       [1]    FARG_Lcd_Chr_CP_out_char
0x006F       [2]    FARG_strcpy_from
0x0071       [2]    FARG_LongWordToStr_output
0x0073       [2]    LongWordToStr_len_L0
0x0075       [2]    FLOC__LongWordToStr
0x0077       [1]    FARG_Lcd_Cmd_out_char
0x0078       [2]    FARG_Button_port
0x007A       [1]    FARG_Button_pin
0x007B       [1]    FARG_Button_time_ms
0x007C       [1]    FARG_Button_active_state
0x007D       [1]    Button_pMask_L0
0x007E       [1]    Button_rslt_L0
0x0F81       [0]    RB1_bit
0x0F81       [0]    RB0_bit
0x0F81       [0]    RB3_bit
0x0F81       [0]    RB2_bit
0x0F81       [1]    PORTB
0x0F81       [0]    LCD_D7
0x0F81       [0]    LCD_D4
0x0F81       [0]    LCD_D5
0x0F81       [0]    LCD_D6
0x0F83       [0]    RD7_bit
0x0F83       [0]    RD6_bit
